bootstrap_replication,delta_tess,tess_promising,tess_matched_random,pi_promising,pi_matched_random,pi_base,pi_full,activation_rate,cov_activation_increment,trigger_threshold,trigger_tie_probability,incremental_gain_rate,reverse_transition_rate,reference_unique_repetitions,evaluation_unique_repetitions
43,0.82162287408305,7.256772620530013,6.435149746446963,0.3108,0.2811338,0.2132,0.3446,0.517,0.029666200000000004,0.527838888888889,0.3333333333333333,0.1332,0.0018,3196.0,3173.0
44,0.8123618241994404,7.015005655725564,6.202643831526124,0.3022,0.27250928,0.2058,0.3334,0.5228,0.029690720000000004,0.5285777777777778,1.0,0.1286,0.001,3154.0,3165.0
45,0.8092728954112607,6.562110073855653,5.752837178444392,0.2858,0.25552944,0.198,0.3138,0.4968,0.030270560000000002,0.5286444444444445,0.5,0.1178,0.002,3193.0,3159.0
46,0.8237472774795425,7.0038333197486216,6.180086042269079,0.3018,0.27166704,0.2096,0.3304,0.5138,0.03013296,0.5285722222222222,0.6666666666666666,0.1224,0.0016,3146.0,3181.0
47,0.9690930418987396,6.875809535735241,5.906716493836502,0.2972,0.26138239999999996,0.1972,0.3266,0.496,0.03581760000000002,0.5293222222222222,1.0,0.1298,0.0004,3151.0,3156.0
48,0.7909504843119466,6.931368780365318,6.1404182960533715,0.2992,0.2701836,0.2112,0.3306,0.494,0.02901639999999999,0.5290555555555555,0.6666666666666666,0.1204,0.001,3140.0,3201.0
49,0.8620170900293456,6.970354675437629,6.108337585408283,0.3006,0.26898168,0.2016,0.3354,0.5036,0.03161831999999999,0.5283111111111111,1.0,0.1348,0.001,3146.0,3209.0
50,0.8884465500810022,6.970354675437629,6.081908125356627,0.3006,0.26799,0.2022,0.3312,0.51,0.03261,0.5282555555555556,1.0,0.131,0.002,3152.0,3136.0
51,0.8009852140188052,6.920244257526399,6.1192590435075935,0.2988,0.26939108,0.2046,0.3308,0.5134,0.029408920000000005,0.5280333333333334,0.5,0.1276,0.0014,3197.0,3167.0
52,0.7854795271154504,6.721080741445464,5.935601214330013,0.2916,0.26247592,0.204,0.3218,0.4964,0.029124079999999997,0.5292444444444444,0.25,0.1184,0.0006,3147.0,3164.0
53,0.8455301418135601,6.743109812429106,5.897579670615546,0.2924,0.26103616,0.1984,0.3196,0.5168,0.03136383999999999,0.5282000000000001,1.0,0.1242,0.003,3182.0,3156.0
54,0.6615338600512333,7.189000620371555,6.527466760320322,0.3084,0.28452976,0.2232,0.3406,0.5224,0.02387024,0.527838888888889,0.3333333333333333,0.1194,0.002,3166.0,3168.0
55,0.8024247564170812,6.903569366349143,6.101144609932062,0.2982,0.26871192,0.2022,0.3308,0.5172,0.029488080000000014,0.5285222222222222,0.75,0.129,0.0004,3155.0,3110.0
56,0.7534630426022391,6.781720683791366,6.028257641189127,0.2938,0.2659728,0.2064,0.3246,0.504,0.027827200000000003,0.5277333333333334,1.0,0.12,0.0018,3167.0,3131.0
57,0.7826620846560743,6.50214833688921,5.719486252233136,0.2836,0.2542548,0.1978,0.3108,0.4996,0.029345200000000002,0.5287777777777778,1.0,0.1148,0.0018,3146.0,3109.0
58,0.6505704773737877,6.5239312729500245,5.873360795576237,0.2844,0.2601176,0.1978,0.3198,0.5108,0.024282399999999996,0.5281944444444444,0.5,0.1234,0.0014,3168.0,3141.0
59,0.6766550121122235,6.870262309706573,6.193607297594349,0.297,0.272172,0.2144,0.3288,0.505,0.024828000000000003,0.5287222222222222,1.0,0.1162,0.0018,3169.0,3151.0
60,0.6867482776595768,6.43152141425253,5.744773136592953,0.281,0.25522143999999997,0.1934,0.315,0.5084,0.02577856,0.5281666666666667,1.0,0.1242,0.0026,3197.0,3124.0
61,0.9173796402214593,6.743109812429106,5.825730172207646,0.2924,0.25830776,0.191,0.3236,0.5076,0.034092239999999996,0.5288333333333333,1.0,0.134,0.0014,3163.0,3167.0
62,0.6755381616707323,6.371959367310639,5.696421205639907,0.2788,0.253372,0.1966,0.3106,0.498,0.025427999999999992,0.5293222222222222,1.0,0.1154,0.0014,3184.0,3166.0
63,0.8422253334418945,6.6880837365367265,5.845858403094832,0.2904,0.25907312,0.1982,0.317,0.5124,0.03132688000000001,0.5278,1.0,0.122,0.0032,3192.0,3135.0
64,0.893281267582597,6.721080741445464,5.827799473862867,0.2916,0.25838648,0.1916,0.3248,0.5014,0.03321352000000001,0.5284777777777778,1.0,0.1348,0.0016,3182.0,3158.0
65,0.8461133605974576,6.776200161102284,5.930086800504826,0.2936,0.26226728,0.2026,0.3228,0.4964,0.031332719999999994,0.5286333333333333,1.0,0.122,0.0018,3167.0,3166.0
66,0.7933126840021503,6.853630095634059,6.0603174116319085,0.2964,0.26717888,0.2048,0.3274,0.5088,0.029221119999999996,0.5288666666666667,0.5,0.1254,0.0028,3143.0,3136.0
67,0.8011113833293946,6.371959367310639,5.570847983981245,0.2788,0.24854740000000003,0.1932,0.3062,0.4898,0.03025259999999999,0.5288888888888889,1.0,0.1152,0.0022,3159.0,3168.0
68,0.8374767143957831,6.638692708932933,5.8012159945371495,0.2886,0.25737456000000003,0.1938,0.321,0.4998,0.031225439999999993,0.5289333333333333,1.0,0.129,0.0018,3169.0,3154.0
69,0.7527327881500296,7.048561130009755,6.295828341859726,0.3034,0.2759782,0.215,0.3348,0.509,0.027421800000000003,0.5289222222222222,1.0,0.1214,0.0016,3153.0,3119.0
70,0.8526919551777663,6.710075533280676,5.85738357810291,0.2912,0.259511,0.1978,0.32,0.505,0.031688999999999995,0.5285222222222222,0.3333333333333333,0.1234,0.0012,3154.0,3190.0
71,0.8520683036096992,6.545738574716212,5.693670271106512,0.2852,0.25326664,0.1914,0.3142,0.5038,0.03193335999999999,0.5285,0.75,0.1238,0.001,3140.0,3166.0
72,0.5954188468492223,6.296415359018307,5.700996512169085,0.276,0.2535472,0.1974,0.3106,0.496,0.02245280000000001,0.5284777777777778,0.5,0.116,0.0028,3145.0,3178.0
73,0.6733200781581417,6.130173807610181,5.456853729452039,0.2698,0.24414068,0.1874,0.3012,0.4986,0.025659320000000006,0.5290388888888888,0.5,0.1146,0.0008,3148.0,3175.0
74,0.7701415089380701,6.415259164668228,5.645117655730158,0.2804,0.25140464,0.1882,0.3174,0.4892,0.028995359999999998,0.5292777777777777,0.5,0.1316,0.0024,3155.0,3162.0
75,0.6960351048405338,6.420678407440087,5.724643302599553,0.2806,0.25445204,0.1938,0.3124,0.5114,0.026147960000000005,0.5280833333333333,1.0,0.1206,0.002,3166.0,3187.0
76,0.9112911417893699,6.415259164668228,5.503968022878858,0.2804,0.24596512,0.186,0.3068,0.4964,0.034434879999999994,0.5286111111111111,1.0,0.1224,0.0016,3187.0,3174.0
77,0.7287552218682842,6.50759178959698,5.778836567728696,0.2838,0.2565216,0.198,0.3132,0.508,0.0272784,0.5280444444444445,0.5,0.117,0.0018,3142.0,3181.0
78,0.8245996178554611,7.026184397858806,6.201584780003345,0.3026,0.27246976,0.2074,0.3362,0.5052,0.030130240000000016,0.5290555555555555,1.0,0.1304,0.0016,3147.0,3208.0
79,0.7181277856987016,6.567570296758232,5.8494425110595305,0.286,0.25920932,0.2036,0.3154,0.4974,0.026790680000000004,0.5288333333333333,0.75,0.1132,0.0014,3151.0,3202.0
80,0.7343773511382619,7.121463396665567,6.3870860455273055,0.306,0.27935936,0.2186,0.3354,0.5202,0.026640640000000007,0.5283444444444444,0.6666666666666666,0.1198,0.003,3141.0,3163.0
81,0.852424100891362,6.682589661328824,5.830165560437462,0.2902,0.25847648,0.197,0.3218,0.4926,0.03172352000000001,0.5286333333333333,0.25,0.1256,0.0008,3126.0,3155.0
82,0.8052404031005658,6.50214833688921,5.696907933788644,0.2836,0.25339064,0.1936,0.314,0.4966,0.030209360000000005,0.5289,1.0,0.121,0.0006,3152.0,3161.0
83,0.7530973249670279,6.583960147026795,5.830862822059768,0.2866,0.258503,0.1994,0.3188,0.495,0.028096999999999997,0.5291333333333333,1.0,0.1216,0.0022,3177.0,3179.0
84,0.7783396795081918,6.693579360462118,5.915239680953926,0.2906,0.26170524,0.1964,0.3238,0.5126,0.028894760000000005,0.5282555555555556,0.3333333333333333,0.1298,0.0024,3113.0,3137.0
85,0.8659399172274549,6.583960147026795,5.7180202297993405,0.2866,0.25419872,0.194,0.3108,0.5154,0.032401280000000005,0.5283222222222222,1.0,0.1192,0.0024,3124.0,3130.0
86,0.8395166978265731,7.026184397858806,6.186667700032233,0.3026,0.27191288,0.2096,0.3314,0.5116,0.03068711999999999,0.5285111111111112,1.0,0.1234,0.0016,3165.0,3177.0
87,0.9154936773980928,6.442370455014539,5.5268767776164465,0.2814,0.24685064,0.179,0.3108,0.5148,0.03454936,0.5277555555555555,1.0,0.1332,0.0014,3148.0,3183.0
88,0.8261415459190404,6.699076533978371,5.87293498805933,0.2908,0.26010144,0.1966,0.3218,0.5072,0.03069856,0.5284555555555556,0.3333333333333333,0.1274,0.0022,3180.0,3161.0
89,0.7865391373553106,6.715577360817183,5.929038223461872,0.2914,0.2622276,0.198,0.3232,0.513,0.029172399999999987,0.5281944444444444,0.3333333333333333,0.1284,0.0032,3168.0,3166.0
90,0.8767351347028356,6.959207890830811,6.082472756127975,0.3002,0.2680112,0.2014,0.3294,0.5204,0.032188800000000004,0.5286666666666666,1.0,0.1302,0.0022,3116.0,3149.0
91,0.7405375673215291,6.942499654630696,6.201962087309167,0.2996,0.27248384,0.212,0.3336,0.4974,0.027116159999999993,0.5293722222222222,0.5,0.1228,0.0012,3165.0,3178.0
92,0.7971783041239302,6.573032049349278,5.775853745225348,0.2862,0.25640784,0.1962,0.315,0.5068,0.02979215999999999,0.5282111111111111,1.0,0.1204,0.0016,3157.0,3153.0
93,0.7575562013110639,6.350345478460226,5.592789277149162,0.278,0.24939264,0.1916,0.3084,0.4948,0.028607360000000005,0.5290388888888888,1.0,0.1186,0.0018,3199.0,3214.0
94,0.6723854100534883,6.633212533001914,5.960827122948426,0.2884,0.2634296,0.2042,0.3202,0.5106,0.02497039999999999,0.5283555555555556,0.6666666666666666,0.1176,0.0016,3209.0,3153.0
95,0.716697116325764,6.567570296758232,5.850873180432468,0.286,0.25926368,0.2026,0.3162,0.4988,0.026736319999999994,0.5287111111111111,0.3333333333333333,0.116,0.0024,3180.0,3146.0
96,0.9558515555805318,6.474953848247357,5.519102292666825,0.2826,0.24655024,0.1844,0.3088,0.4996,0.03604976,0.5285444444444444,0.25,0.1254,0.001,3176.0,3146.0
97,0.8554668183482264,6.556651379784929,5.701184561436703,0.2856,0.2535544,0.194,0.3148,0.493,0.0320456,0.5291222222222223,0.5,0.122,0.0012,3178.0,3185.0
98,0.7981247304279222,6.082174458588593,5.284049728160671,0.268,0.2374112,0.1788,0.3004,0.482,0.030588800000000006,0.5292444444444444,0.6666666666666666,0.1224,0.0008,3168.0,3158.0
99,0.7240434193244809,6.108826172576863,5.384782753252382,0.269,0.24134128,0.187,0.3004,0.4792,0.027658720000000005,0.5291944444444445,0.5,0.1152,0.0018,3226.0,3150.0
100,0.7074746946049402,6.987086811277638,6.2796121166726975,0.3012,0.27537572,0.2122,0.3384,0.5006,0.02582427999999999,0.5286444444444445,0.6666666666666666,0.1276,0.0014,3168.0,3154.0
101,0.832818154432883,6.6441744257541515,5.8113562713212685,0.2888,0.25776072,0.1974,0.3152,0.5124,0.031039279999999995,0.5279222222222222,0.25,0.1188,0.001,3136.0,3136.0
102,0.8263312591446033,6.699076533978371,5.872745274833767,0.2908,0.26009424,0.1992,0.3206,0.5016,0.03070576,0.5291555555555555,0.25,0.1236,0.0022,3132.0,3114.0
103,0.8131273429202039,6.776200161102284,5.96307281818208,0.2936,0.26351444,0.201,0.3244,0.5066,0.030085559999999997,0.5289888888888888,1.0,0.1244,0.001,3148.0,3162.0
104,0.7989125306371792,6.781720683791366,5.982808153154187,0.2938,0.2642596,0.2044,0.3246,0.498,0.029540399999999994,0.5283055555555556,0.5,0.1216,0.0014,3167.0,3182.0
105,0.869377290182479,6.886908725187448,6.017531435004969,0.2976,0.26556884,0.2042,0.3264,0.5022,0.032031159999999996,0.5284777777777778,0.75,0.1252,0.003,3150.0,3144.0
106,0.7363819399682745,6.573032049349278,5.8366501093810035,0.2862,0.25872308,0.201,0.3164,0.5002,0.027476920000000002,0.5287166666666666,1.0,0.1162,0.0008,3189.0,3206.0
107,0.965757352565114,6.8148766879498766,5.849119335384763,0.295,0.25919704,0.1928,0.3234,0.5084,0.03580296000000001,0.5282555555555555,0.6666666666666666,0.1318,0.0012,3183.0,3127.0
108,0.7841775745343904,6.7651638031816175,5.980986228647227,0.2932,0.26419084000000004,0.1978,0.33,0.5022,0.029009159999999992,0.5289,0.5,0.1334,0.0012,3192.0,3177.0
109,0.7910414495488745,6.146199888040965,5.355158438492091,0.2704,0.2401876,0.1828,0.2968,0.5034,0.0302124,0.5284666666666666,1.0,0.1156,0.0016,3120.0,3184.0
110,0.7764500625915893,6.589426493830089,5.8129764312385,0.2868,0.2578224,0.2,0.3136,0.509,0.0289776,0.5284388888888889,1.0,0.1166,0.003,3116.0,3170.0
111,0.7353051220648794,6.4967064036379005,5.761401281573021,0.2834,0.2558564,0.2018,0.3088,0.5052,0.02754360000000001,0.5283277777777777,0.5,0.1096,0.0026,3138.0,3165.0
112,0.8444620194458139,6.382775304201772,5.538313284755958,0.2792,0.24729231999999998,0.1856,0.3082,0.5032,0.03190768000000001,0.5292111111111111,0.5,0.124,0.0014,3147.0,3138.0
113,0.8860820111972982,6.453225536445438,5.56714352524814,0.2818,0.24840459999999998,0.1888,0.3098,0.4926,0.033395400000000006,0.5286111111111111,0.75,0.1234,0.0024,3150.0,3156.0
114,0.8953444625398674,6.948067475815542,6.052723013275674,0.2998,0.26689335999999997,0.202,0.3304,0.5054,0.032906640000000015,0.5285777777777778,1.0,0.1296,0.0012,3157.0,3169.0
115,0.8209875240027626,6.649657684332337,5.828670160329574,0.289,0.2584196,0.197,0.318,0.5076,0.030580399999999994,0.5283222222222222,1.0,0.1226,0.0016,3177.0,3200.0
116,0.8825356343989732,7.0877823187584905,6.205246684359517,0.3048,0.2726064,0.2088,0.3348,0.5064,0.0321936,0.5285222222222222,0.5,0.1282,0.0022,3174.0,3157.0
117,0.7315215314512642,6.649657684332337,5.918136152881073,0.289,0.26181492,0.2,0.3226,0.5042,0.02718508,0.5287777777777778,1.0,0.125,0.0024,3134.0,3146.0
118,0.8654590037216208,6.573032049349278,5.707573045627657,0.2862,0.25379896,0.1966,0.313,0.4914,0.03240104,0.5287999999999999,1.0,0.1176,0.0012,3130.0,3179.0
119,0.7562797092243656,6.699076533978371,5.942796824754005,0.2908,0.26274808,0.2026,0.3228,0.5004,0.028051920000000008,0.5291555555555555,1.0,0.1228,0.0026,3135.0,3151.0
120,0.8784893862009717,6.616781241893386,5.738291855692414,0.2878,0.2549738,0.1934,0.3164,0.5006,0.03282619999999999,0.5283555555555556,1.0,0.1246,0.0016,3174.0,3146.0
121,0.7821039210212177,6.59489437375549,5.812790452734272,0.287,0.25781532,0.2006,0.316,0.4958,0.029184680000000005,0.5292444444444444,0.16666666666666666,0.1168,0.0014,3160.0,3189.0
122,0.8037996195425867,6.798291637399499,5.9944920178569125,0.2944,0.2647004,0.2062,0.3252,0.4916,0.029699600000000007,0.5291555555555556,1.0,0.1206,0.0016,3177.0,3141.0
123,0.7420587411576065,6.886908725187448,6.144849984029841,0.2976,0.27034948000000003,0.2134,0.3268,0.5022,0.02725052,0.5290388888888888,1.0,0.115,0.0016,3135.0,3133.0
124,0.7556865592710906,6.881358340595874,6.125671781324783,0.2974,0.26963136,0.2092,0.3276,0.5104,0.027768640000000004,0.5283444444444444,1.0,0.1208,0.0024,3162.0,3173.0
125,0.7666985243129476,6.7651638031816175,5.99846527886867,0.2932,0.26485024,0.202,0.3276,0.5004,0.028349760000000016,0.5285111111111112,1.0,0.127,0.0014,3151.0,3163.0
126,0.7429781238737281,6.770681201193884,6.027703077320156,0.2934,0.26595192,0.2044,0.3278,0.4988,0.027448079999999993,0.5287333333333333,0.5,0.1256,0.0022,3155.0,3181.0
127,0.7082922337108144,6.426099157022132,5.717806923311318,0.2808,0.25419056,0.1962,0.3134,0.4948,0.02660943999999999,0.5287111111111111,1.0,0.1188,0.0016,3133.0,3177.0
128,0.7405600806298569,6.50759178959698,5.7670317089671235,0.2838,0.25607128,0.1966,0.3154,0.5006,0.02772871999999999,0.5291,0.5,0.1212,0.0024,3133.0,3153.0
129,0.7866871174774115,6.715577360817183,5.928890243339771,0.2914,0.262222,0.1994,0.3238,0.505,0.029177999999999996,0.5284555555555556,0.8,0.1254,0.001,3158.0,3156.0
130,0.8325820394622596,6.9759304586148385,6.143348419152579,0.3008,0.27029327999999997,0.2076,0.33,0.5122,0.030506720000000015,0.5285,0.6,0.1232,0.0008,3163.0,3161.0
131,0.7290268888112639,6.7651638031816175,6.036136914370354,0.2932,0.2662694,0.2056,0.3266,0.5014,0.026930600000000006,0.5285444444444444,1.0,0.1228,0.0018,3183.0,3140.0
132,0.8396231289801301,6.9369334231164475,6.097310294136317,0.2994,0.26856808,0.1992,0.334,0.5146,0.03083192,0.5280722222222223,0.75,0.1366,0.0018,3158.0,3158.0
133,0.7844288251241673,6.264128750900158,5.479699925775991,0.2748,0.24502591999999998,0.1858,0.3054,0.4952,0.02977408,0.5294222222222222,0.5,0.1218,0.0022,3171.0,3162.0
134,0.735126002699789,7.031776173530648,6.296650170830859,0.3028,0.27600872,0.2126,0.3352,0.5172,0.02679128,0.5280777777777778,0.8571428571428571,0.1248,0.0022,3208.0,3174.0
135,0.7718104982183842,6.655142485534986,5.883331987316602,0.2892,0.26049592,0.2026,0.3172,0.5052,0.02870408,0.5283333333333333,0.3333333333333333,0.1156,0.001,3135.0,3144.0
136,0.7072423968064516,6.809346769958972,6.10210437315252,0.2948,0.26874792,0.21,0.3222,0.5236,0.026052080000000005,0.527838888888889,0.5,0.1144,0.0022,3143.0,3142.0
137,0.7836822595465032,6.875809535735241,6.092127276188738,0.2972,0.2683736,0.202,0.3324,0.509,0.028826400000000016,0.5283333333333333,1.0,0.1318,0.0014,3171.0,3179.0
138,0.7693100342455779,6.6770971339657645,5.907787099720187,0.29,0.26142296,0.1988,0.3232,0.5034,0.028577040000000012,0.5279444444444444,0.5,0.1252,0.0008,3179.0,3182.0
139,0.7928304494933647,6.4967064036379005,5.703875954144536,0.2834,0.25365744,0.1944,0.3132,0.4988,0.029742559999999994,0.5285722222222222,0.6666666666666666,0.1196,0.0008,3156.0,3166.0
140,0.8110862253737388,6.551194213690171,5.740107988316432,0.2854,0.25504319999999997,0.1886,0.3196,0.5072,0.030356800000000003,0.5280444444444444,0.5,0.1322,0.0012,3184.0,3170.0
141,0.8091701261939939,6.9759304586148385,6.166760332420845,0.3008,0.27116904,0.212,0.3282,0.5092,0.029630960000000005,0.5285,1.0,0.1174,0.0012,3173.0,3187.0
142,0.8569884448795273,6.5293808119781644,5.672392367098637,0.2846,0.2524512,0.1906,0.3146,0.4988,0.0321488,0.5283222222222222,1.0,0.125,0.001,3135.0,3163.0
143,0.8355760533724688,6.50214833688921,5.666572283516741,0.2836,0.252228,0.1948,0.312,0.49,0.031372000000000004,0.5285111111111112,1.0,0.1178,0.0006,3163.0,3150.0
144,0.754787612323705,6.485827092113268,5.731039479789563,0.283,0.2546966,0.197,0.3108,0.507,0.028303399999999992,0.5288999999999999,1.0,0.1158,0.002,3131.0,3165.0
145,0.7568838071763908,6.770681201193884,6.013797394017494,0.2934,0.26542816,0.2056,0.3274,0.4912,0.027971839999999998,0.5283055555555556,1.0,0.1234,0.0016,3174.0,3154.0
146,0.7602471032356624,6.469519499572106,5.709272396336444,0.2824,0.253864,0.1982,0.3118,0.49,0.028535999999999992,0.528988888888889,0.6666666666666666,0.1144,0.0008,3189.0,3155.0
147,0.760720414406709,6.485827092113268,5.725106677706559,0.283,0.25446976,0.1932,0.314,0.5072,0.028530240000000005,0.5282111111111111,1.0,0.1232,0.0024,3162.0,3159.0
148,0.787702360290016,6.875809535735241,6.088107175445225,0.2972,0.26822271999999997,0.206,0.3264,0.5168,0.02897728,0.5282222222222221,0.6666666666666666,0.1228,0.0024,3182.0,3172.0
149,0.7836941367112429,6.820408174934417,6.036714038223174,0.2952,0.26629112,0.203,0.3258,0.5154,0.028908879999999998,0.5282222222222221,0.4,0.1232,0.0004,3164.0,3136.0
150,0.7176080294375771,6.420678407440087,5.70307037800251,0.2806,0.25362660000000004,0.1962,0.3092,0.5082,0.0269734,0.5280444444444445,0.6666666666666666,0.114,0.001,3153.0,3171.0
151,0.6983783471368143,6.7320921654864145,6.0337138183496,0.292,0.26617820000000003,0.2054,0.3272,0.499,0.025821799999999992,0.5291611111111112,1.0,0.124,0.0022,3144.0,3140.0
152,0.7966568065843838,6.83147585944751,6.034819052863126,0.2956,0.2662198,0.2044,0.3274,0.5026,0.029380199999999995,0.5282388888888889,1.0,0.1244,0.0014,3153.0,3167.0
153,0.8727137408192291,6.798291637399499,5.92557789658027,0.2944,0.26209664,0.1992,0.3236,0.5056,0.03230336,0.5283555555555556,0.75,0.1254,0.001,3153.0,3180.0
154,0.8181833593236485,6.551194213690171,5.733010854366523,0.2854,0.25477196,0.1922,0.3164,0.5038,0.030628039999999995,0.5291,0.3333333333333333,0.1252,0.001,3161.0,3112.0
155,0.8380859032075332,6.903569366349143,6.06548346314161,0.2982,0.26737304,0.2012,0.3326,0.5036,0.03082696,0.5286444444444445,0.5,0.1328,0.0014,3183.0,3144.0
156,0.8421715853069847,6.12483470700274,5.282663121695755,0.2696,0.23735696,0.1766,0.301,0.4884,0.03224304,0.5293888888888889,0.5,0.126,0.0016,3133.0,3152.0
157,0.7994030902411229,6.447797240225983,5.64839414998486,0.2816,0.25153044,0.194,0.3106,0.4934,0.030069560000000002,0.5288888888888889,1.0,0.1182,0.0016,3181.0,3158.0
158,0.811113551009556,6.792766421053542,5.981652870043986,0.2942,0.264216,0.2046,0.3246,0.4968,0.029983999999999997,0.5291555555555556,0.6666666666666666,0.1218,0.0018,3153.0,3148.0
159,0.8391393758757593,6.3125787362709875,5.473439360395228,0.2766,0.24478344,0.1914,0.3022,0.4818,0.03181656,0.5292444444444444,0.6666666666666666,0.1132,0.0024,3154.0,3151.0
160,0.7957554161566973,6.24263401250863,5.446878596351933,0.274,0.24375384,0.183,0.3048,0.4988,0.030246159999999994,0.5282222222222221,1.0,0.1248,0.003,3166.0,3170.0
161,0.7627647495627423,6.633212533001914,5.870447783439172,0.2884,0.26000704,0.196,0.3218,0.5088,0.028392959999999995,0.5282222222222221,0.2857142857142857,0.1274,0.0016,3136.0,3140.0
162,0.8142434745469149,6.361149427612433,5.546905953065518,0.2784,0.24762399999999998,0.1906,0.3094,0.48,0.030776000000000005,0.5292055555555556,1.0,0.1208,0.002,3161.0,3212.0
163,0.7893726303465058,6.9258057254706085,6.136433095124103,0.299,0.2700344,0.207,0.3346,0.494,0.028965600000000008,0.5287333333333333,0.5,0.1286,0.001,3176.0,3188.0
164,0.8092166568756989,6.83147585944751,6.022259202571811,0.2956,0.26574692,0.205,0.3236,0.5122,0.029853080000000004,0.528,1.0,0.1204,0.0018,3150.0,3224.0
165,0.7309615332541428,6.420678407440087,5.689716874185944,0.2806,0.2531152,0.1966,0.3086,0.5046,0.027484799999999997,0.5283555555555556,1.0,0.114,0.002,3144.0,3161.0
166,0.6497399151583938,6.5239312729500245,5.874191357791631,0.2844,0.26014912,0.2082,0.3154,0.4846,0.024250880000000002,0.5296,0.5,0.1106,0.0034,3148.0,3144.0
167,0.95375687299628,6.627733897095065,5.673977024098785,0.2882,0.25251196,0.1936,0.313,0.4934,0.03568804,0.5286333333333333,1.0,0.1218,0.0024,3147.0,3143.0
168,0.8628083163422415,6.787242770146432,5.92443445380419,0.294,0.26205336,0.198,0.3258,0.5012,0.03194664000000001,0.5284388888888889,1.0,0.1292,0.0014,3141.0,3151.0
169,0.8322195665885799,6.959207890830811,6.126988324242231,0.3002,0.26968068,0.2052,0.3306,0.5142,0.030519320000000003,0.5287333333333333,1.0,0.1276,0.0022,3159.0,3200.0
170,0.9440198877691071,7.138325781236666,6.1943058934675586,0.3066,0.27219808,0.2086,0.336,0.4992,0.03440192,0.5285,0.5,0.1284,0.001,3132.0,3154.0
171,0.8067766328704522,6.759647966181682,5.95287133331123,0.293,0.26312895999999997,0.2032,0.3208,0.5096,0.02987104,0.5282111111111111,1.0,0.1194,0.0018,3196.0,3158.0
172,0.7410607745474573,6.248005475759643,5.506944701212186,0.2742,0.24608024,0.1882,0.3048,0.4964,0.028119759999999994,0.5290333333333334,0.5,0.1182,0.0016,3159.0,3171.0
173,0.8307783336545524,7.313429811658573,6.482651478004021,0.3128,0.2828832,0.215,0.348,0.5104,0.029916799999999993,0.5286833333333333,0.8,0.1342,0.0012,3123.0,3185.0
174,0.7977591766065864,6.301801662615553,5.5040424860089665,0.2762,0.245968,0.1856,0.3088,0.49,0.030232000000000002,0.5287333333333333,1.0,0.1242,0.001,3165.0,3173.0
175,0.8233020049218327,7.172094367761684,6.348792362839851,0.3078,0.27794248,0.2098,0.3414,0.5178,0.02985752,0.5278222222222223,1.0,0.1334,0.0018,3145.0,3116.0
176,0.9080469144263095,6.881358340595874,5.973311426169564,0.2974,0.26390112,0.1974,0.3318,0.4948,0.03349888000000001,0.528988888888889,0.5,0.1354,0.001,3148.0,3196.0
177,0.8979464794611687,6.9258057254706085,6.02785924600944,0.299,0.2659578,0.2004,0.3294,0.5082,0.033042199999999994,0.5288888888888889,1.0,0.1304,0.0014,3170.0,3163.0
178,0.7895736165650247,6.5239312729500245,5.734357656385,0.2844,0.25482344,0.1962,0.3134,0.5002,0.029576560000000002,0.5290555555555555,0.6666666666666666,0.1192,0.002,3141.0,3181.0
179,0.8241769401472938,6.578495332486115,5.7543183923388215,0.2864,0.255586,0.189,0.319,0.5122,0.030813999999999994,0.5285722222222222,1.0,0.1308,0.0008,3174.0,3149.0
180,0.8312923434339652,6.998249551775116,6.166957208341151,0.3016,0.2711764,0.206,0.333,0.5132,0.03042360000000001,0.5284388888888889,0.4,0.1292,0.0022,3195.0,3171.0
181,0.8532032151269684,6.787242770146432,5.934039555019464,0.294,0.26241684,0.1932,0.3294,0.5082,0.03158316000000001,0.5280777777777778,0.3333333333333333,0.1374,0.0012,3169.0,3171.0
182,0.8030190127864154,6.842549830632066,6.039530817845651,0.296,0.26639712,0.2032,0.33,0.4984,0.029602879999999998,0.5283111111111111,0.6666666666666666,0.1286,0.0018,3129.0,3176.0
183,0.7290052191243994,6.339547513218129,5.6105422940937295,0.2776,0.25007584,0.1924,0.3092,0.4938,0.02752416,0.5289999999999999,1.0,0.1184,0.0016,3179.0,3115.0
184,0.7808501972656403,6.7265856760426,5.945735478776959,0.2918,0.26285919999999996,0.205,0.3198,0.504,0.028940800000000003,0.5285777777777778,1.0,0.117,0.0022,3147.0,3113.0
185,0.6352076324164591,6.339547513218129,5.70433988080167,0.2776,0.2536752,0.1992,0.3072,0.5044,0.023924800000000003,0.5283111111111111,0.5,0.11,0.002,3139.0,3172.0
186,0.8393119712837365,7.172094367761684,6.332782396477947,0.3078,0.27734928,0.2094,0.3378,0.5292,0.030450720000000014,0.5281666666666667,1.0,0.1298,0.0014,3144.0,3154.0
187,0.776777367748041,6.715577360817183,5.938799993069142,0.2914,0.26259692,0.1982,0.3284,0.4946,0.02880308000000001,0.5286777777777778,1.0,0.1312,0.001,3165.0,3188.0
188,0.7370938924290691,6.737600210655481,6.000506318226412,0.2922,0.26492720000000003,0.2036,0.3248,0.506,0.0272728,0.5287111111111111,1.0,0.1232,0.002,3136.0,3168.0
189,0.7927243629841882,6.556651379784929,5.763927016800741,0.2856,0.2559528,0.1944,0.318,0.498,0.029647200000000005,0.5293555555555556,1.0,0.1244,0.0008,3161.0,3190.0
