model,error,roc_auc,average_precision,pauc_fpr_0_10,mannwhitney_p,replication,seed
linear_svm,,0.7412471494849414,0.47381485127542544,0.5733270425414799,3.0226027489754076e-55,912,85817147
rbf_svm,,0.6751765353463868,0.4154213862453791,0.5584360760358078,4.341349492134206e-30,912,85817147
gaussian_nb,,0.5343618778013683,0.2727209735307566,0.5019924712825699,2.616650414364052e-07,912,85817147
decision_tree,,0.5889313517338994,0.32388403591636367,0.5293425432733363,1.4980359641408405e-10,912,85817147
random_forest,,0.7204898954155854,0.44009337905241175,0.5598266721297227,1.7173740800570577e-46,912,85817147
hist_gradient_boosting,,0.7241802311866007,0.4426812873450752,0.5590072137172372,5.438337636289204e-48,912,85817147
logistic_regression,,0.7351403632932295,0.4622527288567376,0.5696436183641458,1.3707532861407626e-52,913,2907002903
linear_svm,,0.7349249036722497,0.4660629702686768,0.5716550162857013,1.6961141603850376e-52,913,2907002903
rbf_svm,,0.6866745301564835,0.42624945879992715,0.557434515753881,6.713061529840162e-34,913,2907002903
gaussian_nb,,0.5306880553589683,0.27103225499878775,0.5017347297335504,1.0210746699717744e-06,913,2907002903
decision_tree,,0.5910686482661005,0.31771677927390835,0.524109413792929,4.410863829060093e-11,913,2907002903
random_forest,,0.7283950617283951,0.4573916085198347,0.5638743000459393,9.835635583396097e-50,913,2907002903
hist_gradient_boosting,,0.7271109538413147,0.4630455968040237,0.5649089697586737,3.3661708113902617e-49,913,2907002903
logistic_regression,,0.7369521113470158,0.4663778151232886,0.5736084727033436,2.26912590264359e-53,914,2565056756
linear_svm,,0.7363560588189039,0.467790435644787,0.5748086895701154,4.1066859906570205e-53,914,2565056756
rbf_svm,,0.6604828182747503,0.41570610744422637,0.5524432690596508,1.4458783868200167e-25,914,2565056756
gaussian_nb,,0.5323346701266022,0.27175272323577077,0.5018405450678004,3.1231671833995925e-07,914,2565056756
decision_tree,,0.6160863411181883,0.3342540122806181,0.5234251706170356,1.1244611300771013e-16,914,2565056756
random_forest,,0.7280844538806323,0.45450932291125673,0.563828774578579,1.325329004665645e-49,914,2565056756
hist_gradient_boosting,,0.7151057639380357,0.42689517658205933,0.5480314374045517,2.389158018087903e-44,914,2565056756
logistic_regression,,0.7366737438075017,0.4636130602387376,0.5699995447453264,2.994042783794359e-53,915,3396775846
linear_svm,,0.7350334198317213,0.46427002605310763,0.5720274973822856,1.5236321246393562e-52,915,3396775846
rbf_svm,,0.6837461665487143,0.44184753093697804,0.5659767489022154,6.608628672669422e-33,915,3396775846
gaussian_nb,,0.5341810175355822,0.27260470824388705,0.5019694937981898,7.161914833480162e-07,915,3396775846
decision_tree,,0.5940347566249902,0.3287977662998383,0.5290224854421971,1.3982448949748949e-11,915,3396775846
random_forest,,0.7233152473067547,0.4475647447405653,0.5659933036176192,1.227790810895779e-47,915,3396775846
hist_gradient_boosting,,0.7333238971455532,0.4611777200528276,0.5634852642339512,8.20589783293889e-52,915,3396775846
logistic_regression,,0.7355303923881418,0.4728850353535917,0.573914734938313,9.31768060926393e-53,916,2777351848
linear_svm,,0.734833687190375,0.4740005670934633,0.574899740504836,1.856045197376788e-52,916,2777351848
rbf_svm,,0.6687898089171975,0.4307479546144222,0.5642798905733312,4.479419238015209e-28,916,2777351848
gaussian_nb,,0.5375308641975309,0.27398537381430277,0.5021612844360517,2.1229669679680144e-08,916,2777351848
decision_tree,,0.6051584493198081,0.33770695062166217,0.5332217045023725,3.3556780006875425e-14,916,2777351848
random_forest,,0.7290437996382796,0.46011953437299,0.5704175513092711,5.268884190579426e-50,916,2777351848
hist_gradient_boosting,,0.7283290084139342,0.45777254775723963,0.5651241810589224,1.0480000103997312e-49,916,2777351848
logistic_regression,,0.7375465911771645,0.46974651856138294,0.5725075841289944,1.2539046819093852e-53,917,1888225508
linear_svm,,0.73655579146025,0.47125473365307374,0.5739975085153317,3.3669166619717787e-53,917,1888225508
rbf_svm,,0.6702634269088622,0.43616621912016834,0.5624754265943226,1.560107765402178e-28,917,1888225508
gaussian_nb,,0.5326783046315955,0.27187813149998685,0.5018558982830417,1.7007771989949947e-07,917,1888225508
decision_tree,,0.6259039081544389,0.3519281875371711,0.5362513778351674,3.9931158771227144e-19,917,1888225508
random_forest,,0.7315915703389164,0.47717993100528955,0.5727393501446468,4.464029117809587e-51,917,1888225508
hist_gradient_boosting,,0.7297192734135409,0.46539664157747374,0.5728966199409824,2.745707968502194e-50,917,1888225508
logistic_regression,,0.744291892741999,0.47513681222288073,0.5714977464893657,1.3508849367022102e-56,918,576191262
linear_svm,,0.7429598175670362,0.4733318044074082,0.5711749295389926,5.286959548404992e-56,918,576191262
rbf_svm,,0.6588393489030432,0.42515598458507764,0.5611096625735132,4.382834630085501e-25,918,576191262
gaussian_nb,,0.5305441534953212,0.2710804400363285,0.5017559048198692,3.249387182671825e-06,918,576191262
decision_tree,,0.6045867736101281,0.3417553397179329,0.5328034338724547,7.920919300817032e-14,918,576191262
random_forest,,0.7158174097664545,0.44160978293036146,0.5572938006729492,1.253004260539082e-44,918,576191262
hist_gradient_boosting,,0.7207328772509239,0.4359385102220906,0.5562674083179168,1.3705645019617582e-46,918,576191262
logistic_regression,,0.7378768577494692,0.4646258165466433,0.573252546322163,9.013223095441216e-54,919,1206873866
linear_svm,,0.7359267122749076,0.46451241897991213,0.5742706613194936,6.29028140819521e-53,919,1206873866
rbf_svm,,0.6499127152630338,0.4072599745411421,0.5603647003803446,1.488395901429587e-22,919,1206873866
gaussian_nb,,0.5367429425178895,0.27362514850412,0.5021070235385716,2.0516684755289415e-08,919,1206873866
decision_tree,,0.6144672485649131,0.3426089095566954,0.5351749271740333,6.683031702756266e-16,919,1206873866
random_forest,,0.7165573641582135,0.44818774039395165,0.5697429466565683,6.39056568040561e-45,919,1206873866
hist_gradient_boosting,,0.7212471494849413,0.44345829175262846,0.5592638118059953,8.495727571456417e-47,919,1206873866
logistic_regression,,0.7366501533380514,0.4690570245949446,0.5728469557947712,3.065172290429245e-53,920,2074248369
linear_svm,,0.7356735079028073,0.4694048620680948,0.5731946048182499,8.085771222466576e-53,920,2074248369
rbf_svm,,0.6518203978925847,0.41945158146490624,0.5649586339048849,4.404475929212611e-23,920,2074248369
gaussian_nb,,0.5364527797436502,0.2735119418857052,0.5020919409119208,3.68648241660965e-08,920,2074248369
decision_tree,,0.629565149013132,0.36800955127101453,0.5439010359113163,1.4204235774816318e-20,920,2074248369
random_forest,,0.7251851851851853,0.4517012074226172,0.5646358169545118,2.1031873223663595e-48,920,2074248369
hist_gradient_boosting,,0.7330101439018637,0.46355849567195356,0.5680212562545784,1.1162430193336843e-51,920,2074248369
logistic_regression,,0.7325296846740583,0.47350778692633283,0.5753136083899297,1.7866884353957467e-51,921,3347328723
linear_svm,,0.7310639301722105,0.4734226101880694,0.5772670648075722,7.45934859242048e-51,921,3347328723
rbf_svm,,0.6504694503420618,0.42593569967265227,0.5683606279203552,1.0448752137258971e-22,921,3347328723
gaussian_nb,,0.5337257214751907,0.27248019804287793,0.5019618096679882,7.132309313602894e-07,921,3347328723
decision_tree,,0.5911464968152866,0.3248596147769742,0.5261212715676902,3.250404630339124e-11,921,3347328723
random_forest,,0.7186301800739168,0.440071026232478,0.5536683179995282,9.574891361919267e-46,921,3347328723
hist_gradient_boosting,,0.7177007155775733,0.43853709700106225,0.5558204310020155,2.2478399820120447e-45,921,3347328723
logistic_regression,,0.7367224974443659,0.476039627979816,0.576613153549124,2.8522082884588095e-53,922,4021124363
linear_svm,,0.7351450813871196,0.4748489338018772,0.577738874196579,1.3643723196766638e-52,922,4021124363
rbf_svm,,0.67356609263191,0.4325064103253379,0.5643874962234555,1.4200505414850824e-29,922,4021124363
gaussian_nb,,0.5346040732877252,0.2727705168033236,0.5019924712825699,2.1755055686842092e-07,922,4021124363
decision_tree,,0.6162514744043408,0.34136433579230774,0.5342505081317416,1.31428468737655e-16,922,4021124363
random_forest,,0.7290579539199498,0.4691436244507757,0.5676736072310997,5.197513314044718e-50,922,4021124363
hist_gradient_boosting,,0.7332059447983015,0.4537345100079708,0.560604743753699,9.212655373820468e-52,922,4021124363
logistic_regression,,0.7372556420539436,0.47390396725575656,0.5765055478989997,1.6765467639800497e-53,923,3358228725
linear_svm,,0.735451757489974,0.4738845409515643,0.5761578988755209,1.0072347349419237e-52,923,3358228725
rbf_svm,,0.6864087442006763,0.4298679946470526,0.5595700740409646,8.27378967181735e-34,923,3358228725
gaussian_nb,,0.5351340725013761,0.27296111500376596,0.5020151889246387,4.956787077227179e-08,923,3358228725
decision_tree,,0.6214531729181411,0.3479675694342686,0.5319661207749262,4.849800417671238e-18,923,3358228725
random_forest,,0.729672878823622,0.4393798201401505,0.5544960537697157,2.87158812039942e-50,923,3358228725
hist_gradient_boosting,,0.7252724699221514,0.44122690813317034,0.5539828575921995,1.936226343532562e-48,923,3358228725
logistic_regression,,0.7415050719509317,0.4728269285112358,0.5722427086825344,2.3264446096620518e-55,924,2579837143
linear_svm,,0.7396870331052922,0.47275656997668614,0.5734015387607968,1.463821256425587e-54,924,2579837143
rbf_svm,,0.6713721789730281,0.4237207956758886,0.5597521759104058,7.013278355253061e-29,924,2579837143
gaussian_nb,,0.7276731933632146,0.44583871446510004,0.5592472570905915,1.965844524383921e-49,924,2579837143
decision_tree,,0.5980702995989621,0.3409481056997421,0.5348017589608829,2.0114614898793495e-12,924,2579837143
random_forest,,0.7265581505071951,0.4520990715406875,0.5620077558841666,5.704866342290917e-49,924,2579837143
hist_gradient_boosting,,0.73367854053629,0.46490884247880204,0.5612338229390414,5.7924577897530314e-52,924,2579837143
logistic_regression,,0.7394023747739247,0.4656512795509821,0.5682530222702309,1.949920199926995e-54,925,2996460989
linear_svm,,0.7393614846268775,0.46661764985543475,0.5697346692988664,2.0318558585607907e-54,925,2996460989
rbf_svm,,0.6726523551152003,0.4226528545880164,0.5548271480777907,2.768485678312052e-29,925,2996460989
gaussian_nb,,0.7327970433278288,0.4620098872136769,0.563104505779665,1.375372088320521e-51,925,2996460989
decision_tree,,0.6087355508374617,0.3251247345805815,0.5175997318136104,7.649810844651896e-15,925,2996460989
random_forest,,0.7214366595895259,0.4616054252867474,0.5648510282547605,7.121002262138184e-47,925,2996460989
hist_gradient_boosting,,0.7249209719273414,0.4467135080313053,0.5557128253518911,2.7010293727171897e-48,925,2996460989
logistic_regression,,0.7418384839191633,0.4661500542206445,0.5694863485678102,1.657872570960236e-55,926,4279001029
linear_svm,,0.7426295509947314,0.4690788603072822,0.5709183314502344,7.4068107287382715e-56,926,4279001029
rbf_svm,,0.6756027364944562,0.4184039464310929,0.5543553386887837,3.166884956349639e-30,926,4279001029
gaussian_nb,,0.5337878430447434,0.27246515564502716,0.5019541630213487,4.831343336076326e-07,926,4279001029
decision_tree,,0.6012282771093811,0.3341412388237692,0.5268505067812252,3.6772694156538055e-13,926,4279001029
random_forest,,0.7247770700636943,0.45622646828758373,0.5647103131738287,3.094936155460797e-48,926,4279001029
hist_gradient_boosting,,0.7317936620272076,0.4539328125303546,0.5600253287145678,3.6660041061840486e-51,926,4279001029
logistic_regression,,0.7403758748132421,0.4765519724489973,0.5722509860402363,7.303563291335849e-55,927,2063599123
linear_svm,,0.7401556970983724,0.47953770056214784,0.5731946048182499,9.123111725007537e-55,927,2063599123
rbf_svm,,0.6968420224895808,0.45287646071697163,0.5717626219358256,1.812105746909376e-37,927,2063599123
gaussian_nb,,0.7337563890854761,0.4582082388920291,0.5648675829701643,5.365724724324882e-52,927,2063599123
decision_tree,,0.5878524809310371,0.32471102524710516,0.5298309963815931,1.2629279517524923e-10,927,2063599123
random_forest,,0.7292977903593615,0.46044129959076663,0.5670362506880554,4.1245629844383356e-50,927,2063599123
hist_gradient_boosting,,0.7289722418809467,0.44802133063952354,0.5556466064902762,5.644923802896454e-50,927,2063599123
logistic_regression,,0.7460580325548478,0.48098935193679415,0.5762158403794341,2.1876405533909554e-57,928,2416860465
linear_svm,,0.7466745301564833,0.4823381480602058,0.5770021893611121,1.1552068878750275e-57,928,2416860465
rbf_svm,,0.6768813399386647,0.45246187428804474,0.5789473684210527,1.2237348045651783e-30,928,2416860465
gaussian_nb,,0.5337964928835418,0.27235520347519676,0.5019236505513958,3.0243168678511967e-07,928,2416860465
decision_tree,,0.5989116930093575,0.3269324506427395,0.5231314899657731,2.481750730226435e-12,928,2416860465
random_forest,,0.7326382008335299,0.4691435534771057,0.5683523505626533,1.6067329430827495e-51,928,2416860465
hist_gradient_boosting,,0.7333113155618465,0.46179631153049516,0.5599177230644433,8.307841301211501e-52,928,2416860465
logistic_regression,,0.7348494141700087,0.4584168229316385,0.5705955144998613,1.8274372498269065e-52,929,3364898756
linear_svm,,0.7342423527561531,0.45857823872749964,0.5715474106355769,3.325951312369506e-52,929,3364898756
rbf_svm,,0.6730093575528819,0.43450019168325527,0.5734098161184986,2.1337377333375945e-29,929,3364898756
gaussian_nb,,0.5318416293150899,0.2715697567353106,0.501817911358362,4.1593798555961217e-07,929,3364898756
decision_tree,,0.6106471652119211,0.3410546882471709,0.5330818926751433,3.92527310551868e-15,929,3364898756
random_forest,,0.7197570181646615,0.463953810300909,0.572859371831324,3.3861184240301334e-46,929,3364898756
hist_gradient_boosting,,0.7189840371156719,0.46225477912061175,0.5680129788968765,6.91227173537138e-46,929,3364898756
logistic_regression,,0.7377667688920343,0.46884806155501346,0.5757274762750235,1.0062291012288013e-53,930,2335157247
linear_svm,,0.7366297082645277,0.46861725431450907,0.5757191989173216,3.1281774368290745e-53,930,2335157247
rbf_svm,,0.6611968231501141,0.4435126906692144,0.5782686250894989,8.899660482446699e-26,930,2335157247
gaussian_nb,,0.7338774868286546,0.46114406139594627,0.5687827731631508,4.763304274648739e-52,930,2335157247
decision_tree,,0.5998466619485727,0.3327036613235745,0.5310802365668831,6.607432955832504e-13,930,2335157247
random_forest,,0.7215577573327043,0.4555490982342635,0.5657698149596686,6.360965704701081e-47,930,2335157247
hist_gradient_boosting,,0.7333451285680584,0.46789421761187855,0.5666968790222785,8.036678668097328e-52,930,2335157247
logistic_regression,,0.7359833294015884,0.47098480650215024,0.5744113764004255,5.946617874392732e-53,931,3302662592
linear_svm,,0.736065109695683,0.4724215088917703,0.575098397089681,5.482962505123635e-53,931,3302662592
rbf_svm,,0.677906739010773,0.4376371527471002,0.564751699962338,5.680491846246252e-31,931,3302662592
gaussian_nb,,0.5339828575921995,0.2726169600516436,0.5019848745938786,6.447455817572187e-07,931,3302662592
decision_tree,,0.6150821734685853,0.33924213688389926,0.5316464078336913,3.1468495605748206e-16,931,3302662592
random_forest,,0.7228623102933082,0.45586558101308405,0.56864619676107,1.8783312259265843e-47,931,3302662592
hist_gradient_boosting,,0.7211748053786271,0.4500638918122302,0.5646358169545118,9.08755497437575e-47,931,3302662592
logistic_regression,,0.737403475662499,0.45996204488162074,0.5680957524738953,1.4465598639284387e-53,932,2338150057
linear_svm,,0.736824722811984,0.4634724838255746,0.571083878604272,2.5761671923599665e-53,932,2338150057
rbf_svm,,0.6674970511913186,0.4304004949396113,0.5660926319100417,1.1216131312130924e-27,932,2338150057
gaussian_nb,,0.7253440276794842,0.45290382930694933,0.566729988453086,1.809245621545124e-48,932,2338150057
decision_tree,,0.6110049539985846,0.3518728414644727,0.5395140363293229,2.13165917188491e-15,932,2338150057
random_forest,,0.7209436187780136,0.4518882577936094,0.5612710710486999,1.1267927476406593e-46,932,2338150057
hist_gradient_boosting,,0.7315656208225212,0.45960097640218134,0.5698919390952021,4.578310971780857e-51,932,2338150057
logistic_regression,,0.737916175198553,0.47529203842388634,0.5699250485260096,8.665575078157931e-54,933,2598526610
